"ID";"SoortMisdrijf";"RegioS";"Perioden";"TotaalGeregistreerdeMisdrijven_1";"GeregistreerdeMisdrijvenPer1000Inw_3"
"231725";"5010000";"GM0279";"2015JJ00";"      40";"       ."
"231733";"5010000";"GM0606";"2015JJ00";"     500";"     6.5"
"231741";"5010000";"GM0088";"2015JJ00";"       0";"     0.0"
"231749";"5010000";"GM0844";"2015JJ00";"     100";"     4.3"
"231757";"5010000";"GM0962";"2015JJ00";"      70";"       ."
"231765";"5010000";"GM0608";"2015JJ00";"";""
"231773";"5010000";"GM1676";"2015JJ00";"     150";"     4.5"
"231781";"5010000";"GM0965";"2015JJ00";"      55";"       ."
"231789";"5010000";"GM1702";"2015JJ00";"      20";"       ."
"231797";"5010000";"GM0845";"2015JJ00";"      85";"       ."
"231805";"5010000";"GM0846";"2015JJ00";"      65";"       ."
"231813";"5010000";"GM1883";"2015JJ00";"     615";"     6.6"
"231821";"5010000";"GM0051";"2015JJ00";"";""
"231829";"5010000";"GM0610";"2015JJ00";"     110";"     4.5"
"231837";"5010000";"GM0040";"2015JJ00";"      40";"       ."
"231845";"5010000";"GM1714";"2015JJ00";"      90";"       ."
"231853";"5010000";"GM0090";"2015JJ00";"     185";"     3.3"
"231861";"5010000";"GM0091";"2015JJ00";"";""
"231869";"5010000";"GM0342";"2015JJ00";"     160";"     3.5"
"231877";"5010000";"GM0847";"2015JJ00";"      75";"       ."
"231885";"5010000";"GM0848";"2015JJ00";"     100";"     6.2"
"231893";"5010000";"GM0612";"2015JJ00";"";""
"231901";"5010000";"GM0037";"2015JJ00";"     125";"     3.9"
"231909";"5010000";"GM0180";"2015JJ00";"      30";"       ."
"231917";"5010000";"GM0532";"2015JJ00";"      70";"       ."
"231925";"5010000";"GM0851";"2015JJ00";"     115";"     4.9"
"231933";"5010000";"GM1708";"2015JJ00";"     165";"     3.8"
"231941";"5010000";"GM0971";"2015JJ00";"     120";"     4.9"
"231949";"5010000";"GM1904";"2015JJ00";"     255";"     4.0"
"231957";"5010000";"GM0617";"2015JJ00";"      30";"       ."
"231965";"5010000";"GM1900";"2015JJ00";"     250";"     3.0"
"231973";"5010000";"GM0715";"2015JJ00";"     205";"     3.7"
"231981";"5010000";"GM0093";"2015JJ00";"      15";"       ."
"231989";"5010000";"GM0448";"2015JJ00";"      70";"       ."
"231997";"5010000";"GM1525";"2015JJ00";"     125";"     3.5"
"232005";"5010000";"GM0716";"2015JJ00";"      55";"       ."
"232013";"5010000";"GM0281";"2015JJ00";"     195";"     4.7"
"232021";"5010000";"GM0855";"2015JJ00";"    1200";"     5.7"
"232029";"5010000";"GM0183";"2015JJ00";"      60";"       ."
"232037";"5010000";"GM1700";"2015JJ00";"      90";"       ."
"232045";"5010000";"GM1730";"2015JJ00";"      70";"       ."
"232053";"5010000";"GM0737";"2015JJ00";"      65";"       ."
"232061";"5010000";"GM0282";"2015JJ00";"";""
"232069";"5010000";"GM0856";"2015JJ00";"     285";"     7.0"
"232077";"5010000";"GM0450";"2015JJ00";"      45";"       ."
"232085";"5010000";"GM0451";"2015JJ00";"     130";"     4.5"
"232093";"5010000";"GM0184";"2015JJ00";"      80";"       ."
"232101";"5010000";"GM0344";"2015JJ00";"    2020";"     6.0"
"232109";"5010000";"GM1581";"2015JJ00";"     175";"     3.6"
"232117";"5010000";"GM0981";"2015JJ00";"      55";"       ."
"232125";"5010000";"GM0994";"2015JJ00";"     120";"     7.2"
"232133";"5010000";"GM0858";"2015JJ00";"     175";"     5.7"
"232141";"5010000";"GM0047";"2015JJ00";"      80";"       ."
"232149";"5010000";"GM0345";"2015JJ00";"     265";"     4.1"
"232157";"5010000";"GM0717";"2015JJ00";"      95";"       ."
"232165";"5010000";"GM0860";"2015JJ00";"     185";"     4.9"
"232173";"5010000";"GM0861";"2015JJ00";"     215";"     4.8"
"232181";"5010000";"GM0453";"2015JJ00";"     330";"     4.9"
"232189";"5010000";"GM0983";"2015JJ00";"     610";"     6.0"
"232197";"5010000";"GM0984";"2015JJ00";"     175";"     4.1"
"232205";"5010000";"GM0620";"2015JJ00";"      90";"       ."
"232213";"5010000";"GM0622";"2015JJ00";"     355";"     5.0"
"232221";"5010000";"GM0048";"2015JJ00";"      65";"       ."
"232229";"5010000";"GM0096";"2015JJ00";"       0";"     0.0"
"232237";"5010000";"GM0718";"2015JJ00";"     180";"     4.0"
"232245";"5010000";"GM0623";"2015JJ00";"";""
"232253";"5010000";"GM0986";"2015JJ00";"      45";"       ."
"232261";"5010000";"GM0626";"2015JJ00";"      70";"       ."
"232269";"5010000";"GM0285";"2015JJ00";"      90";"       ."
"232277";"5010000";"GM0865";"2015JJ00";"     120";"     4.6"
"232285";"5010000";"GM0866";"2015JJ00";"      70";"       ."
"232293";"5010000";"GM0867";"2015JJ00";"     245";"     5.2"
"232301";"5010000";"GM0627";"2015JJ00";"     110";"     4.3"
"232309";"5010000";"GM0289";"2015JJ00";"     100";"     2.6"
"232317";"5010000";"GM0629";"2015JJ00";"     125";"     4.9"
"232325";"5010000";"GM0852";"2015JJ00";"      55";"       ."
"232333";"5010000";"GM0988";"2015JJ00";"     235";"     4.8"
"232341";"5010000";"GM0457";"2015JJ00";"      95";"       ."
"232349";"5010000";"GM0870";"2015JJ00";"      85";"       ."
"232357";"5010000";"GM0459";"2015JJ00";"";""
"232365";"5010000";"GM0668";"2015JJ00";"      40";"       ."
"232373";"5010000";"GM1701";"2015JJ00";"      35";"       ."
"232381";"5010000";"GM0293";"2015JJ00";"      45";"       ."
"232389";"5010000";"GM1783";"2015JJ00";"     620";"     5.9"
"232397";"5010000";"GM0098";"2015JJ00";"      65";"       ."
"232405";"5010000";"GM0614";"2015JJ00";"      70";"       ."
"232413";"5010000";"GM0189";"2015JJ00";"     105";"     4.4"
"232421";"5010000";"GM0462";"2015JJ00";"";""
"232429";"5010000";"GM0463";"2015JJ00";"";""
"232437";"5010000";"GM0296";"2015JJ00";"     135";"     3.3"
"232445";"5010000";"GM1696";"2015JJ00";"      90";"       ."
"232453";"5010000";"GM0352";"2015JJ00";"      60";"       ."
"232461";"5010000";"GM0053";"2015JJ00";"      10";"       ."
"232469";"5010000";"GM0294";"2015JJ00";"     105";"     3.7"
"232477";"5010000";"GM0873";"2015JJ00";"     130";"     5.9"
"232485";"5010000";"GM0632";"2015JJ00";"     235";"     4.6"
"232493";"5010000";"GM1690";"2015JJ00";"      20";"       ."
"232501";"5010000";"GM0880";"2015JJ00";"      50";"       ."
"232509";"5010000";"GM0351";"2015JJ00";"      35";"       ."
"232517";"5010000";"GM0874";"2015JJ00";"      40";"       ."
"232525";"5010000";"GM0710";"2015JJ00";"";""
"232533";"5010000";"GM0683";"2015JJ00";"";""
"232541";"5010000";"GM0479";"2015JJ00";"     725";"     4.8"
"232549";"5010000";"GM0297";"2015JJ00";"     100";"     3.6"
"232557";"5010000";"GM0473";"2015JJ00";"      80";"       ."
"232565";"5010000";"GM0707";"2015JJ00";"      40";"       ."
"232573";"5010000";"GM0478";"2015JJ00";"      25";"       ."
"232581";"5010000";"GM0050";"2015JJ00";"      80";"       ."
"232589";"5010000";"GM0355";"2015JJ00";"     285";"     4.6"
"232597";"5010000";"GM0299";"2015JJ00";"      85";"       ."
"232605";"5010000";"GM0476";"2015JJ00";"";""
"232613";"5010000";"GM0637";"2015JJ00";"     610";"     4.9"
"232621";"5010000";"GM0638";"2015JJ00";"      30";"       ."
"232629";"5010000";"GM0056";"2015JJ00";"      45";"       ."
"232637";"5010000";"GM1892";"2015JJ00";"     190";"     4.7"
"232645";"5010000";"GM0879";"2015JJ00";"      95";"       ."
"232653";"5010000";"GM0301";"2015JJ00";"     175";"     3.7"
"232661";"5010000";"GM1896";"2015JJ00";"      70";"       ."
"232669";"5010000";"GM0642";"2015JJ00";"     165";"     3.7"
"232677";"5010000";"GM0193";"2015JJ00";"     605";"     4.9"
"232685";"5010000";"GM0999";"2015JJ00";"     250";""
"232933";"5020000";"GM1680";"2015JJ00";"      25";"       ."
"232941";"5020000";"GM0738";"2015JJ00";"      10";"       ."
"232949";"5020000";"GM0358";"2015JJ00";"      55";"       ."
"232957";"5020000";"GM0197";"2015JJ00";"      35";"       ."
"232965";"5020000";"GM0305";"2015JJ00";"";""
"232973";"5020000";"GM0059";"2015JJ00";"      40";"       ."
"232981";"5020000";"GM0482";"2015JJ00";"      35";"       ."
"232989";"5020000";"GM0613";"2015JJ00";"      20";"       ."
"232997";"5020000";"GM0361";"2015JJ00";"     250";"     2.3"
"233005";"5020000";"GM0141";"2015JJ00";"      75";"       ."
"233013";"5020000";"GM0034";"2015JJ00";"     425";"     2.2"
"233021";"5020000";"GM0484";"2015JJ00";"     145";"     1.4"
"233029";"5020000";"GM1723";"2015JJ00";"       5";"       ."
"233037";"5020000";"GM0060";"2015JJ00";"      10";"       ."
"233045";"5020000";"GM0307";"2015JJ00";"     355";"     2.3"
"233053";"5020000";"GM0362";"2015JJ00";"     125";"     1.4"
"233061";"5020000";"GM0363";"2015JJ00";"    1700";"     2.1"
"233069";"5020000";"GM0364";"2015JJ00";"";""
"233077";"5020000";"GM0366";"2015JJ00";"";""
"233085";"5020000";"GM0200";"2015JJ00";"     195";"     1.2"
"233093";"5020000";"GM0003";"2015JJ00";"      10";"       ."
"233101";"5020000";"GM0202";"2015JJ00";"     195";"     1.3"
"233109";"5020000";"GM0106";"2015JJ00";"      95";"       ."
"233117";"5020000";"GM0743";"2015JJ00";"      35";"       ."
"233125";"5020000";"GM0744";"2015JJ00";"       5";"       ."
"233133";"5020000";"GM0308";"2015JJ00";"      40";"       ."
"233141";"5020000";"GM0489";"2015JJ00";"      65";"       ."
"233149";"5020000";"GM0203";"2015JJ00";"     140";"     2.6"
"233157";"5020000";"GM0005";"2015JJ00";"       0";"     0.0"
"233165";"5020000";"GM0888";"2015JJ00";"      20";"       ."
"233173";"5020000";"GM0370";"2015JJ00";"      10";"       ."
"233181";"5020000";"GM0889";"2015JJ00";"       5";"       ."
"233189";"5020000";"GM0007";"2015JJ00";"      10";"       ."
"233197";"5020000";"GM1945";"2015JJ00";"";""
"233205";"5020000";"GM0491";"2015JJ00";"";""
"233213";"5020000";"GM1724";"2015JJ00";"      15";"       ."
"233221";"5020000";"GM0893";"2015JJ00";"      15";"       ."
"233229";"5020000";"GM0373";"2015JJ00";"      70";"       ."
"233237";"5020000";"GM0748";"2015JJ00";"     115";"     1.7"
"233245";"5020000";"GM1859";"2015JJ00";"      25";"       ."
"233253";"5020000";"GM1721";"2015JJ00";"      30";"       ."
"233261";"5020000";"GM0568";"2015JJ00";"";""
"233269";"5020000";"GM0753";"2015JJ00";"      30";"       ."
"233277";"5020000";"GM0209";"2015JJ00";"      40";"       ."
"233285";"5020000";"GM0375";"2015JJ00";"      70";"       ."
"233293";"5020000";"GM0063";"2015JJ00";"       5";"       ."
"233301";"5020000";"GM0310";"2015JJ00";"      55";"       ."
"233309";"5020000";"GM0585";"2015JJ00";"      40";"       ."
"233317";"5020000";"GM1728";"2015JJ00";"      20";"       ."
"233325";"5020000";"GM0376";"2015JJ00";"      15";"       ."
"233333";"5020000";"GM0377";"2015JJ00";"      90";"       ."
"233341";"5020000";"GM0055";"2015JJ00";"";""
"233349";"5020000";"GM0497";"2015JJ00";"";""
"233357";"5020000";"GM1901";"2015JJ00";"      45";"       ."
"233365";"5020000";"GM0755";"2015JJ00";"       5";"       ."
"233373";"5020000";"GM0009";"2015JJ00";"      10";"       ."
"233381";"5020000";"GM0064";"2015JJ00";"";""
"233389";"5020000";"GM1681";"2015JJ00";"      15";"       ."
"233397";"5020000";"GM0147";"2015JJ00";"      15";"       ."
"233405";"5020000";"GM0654";"2015JJ00";"      25";"       ."
"233413";"5020000";"GM0499";"2015JJ00";"";""
"233421";"5020000";"GM0756";"2015JJ00";"      10";"       ."
"233429";"5020000";"GM0757";"2015JJ00";"      30";"       ."
"233437";"5020000";"GM0758";"2015JJ00";"     190";"     1.1"
"233445";"5020000";"GM0311";"2015JJ00";"";""
"233453";"5020000";"GM0501";"2015JJ00";"      45";"       ."
"233461";"5020000";"GM1876";"2015JJ00";"      25";"       ."
"233469";"5020000";"GM0213";"2015JJ00";"      10";"       ."
"233477";"5020000";"GM0899";"2015JJ00";"      45";"       ."
"233485";"5020000";"GM0312";"2015JJ00";"      20";"       ."
"233493";"5020000";"GM0313";"2015JJ00";"      50";"       ."
"233501";"5020000";"GM0214";"2015JJ00";"      40";"       ."
"233509";"5020000";"GM0381";"2015JJ00";"      50";"       ."
"233517";"5020000";"GM0502";"2015JJ00";"      70";"       ."
"233525";"5020000";"GM0383";"2015JJ00";"      45";"       ."
"233533";"5020000";"GM0109";"2015JJ00";"      25";"       ."
"233541";"5020000";"GM1706";"2015JJ00";"      30";"       ."
"233549";"5020000";"GM0611";"2015JJ00";"      15";"       ."
"233557";"5020000";"GM1684";"2015JJ00";"      25";"       ."
"233565";"5020000";"GM0216";"2015JJ00";"      25";"       ."
"233573";"5020000";"GM0148";"2015JJ00";"      25";"       ."
"233581";"5020000";"GM1891";"2015JJ00";"      30";"       ."
"233589";"5020000";"GM0503";"2015JJ00";"     265";"     2.6"
"233597";"5020000";"GM0010";"2015JJ00";"      30";"       ."
"233605";"5020000";"GM0762";"2015JJ00";"      50";"       ."
"233613";"5020000";"GM0150";"2015JJ00";"     145";"     1.5"
"233621";"5020000";"GM0384";"2015JJ00";"      30";"       ."
"233629";"5020000";"GM1774";"2015JJ00";"      15";"       ."
"233637";"5020000";"GM0504";"2015JJ00";"";""
"233645";"5020000";"GM0221";"2015JJ00";"      15";"       ."
"233653";"5020000";"GM0222";"2015JJ00";"      65";"       ."
"233661";"5020000";"GM0766";"2015JJ00";"      15";"       ."
"233669";"5020000";"GM0058";"2015JJ00";"      35";"       ."
"233677";"5020000";"GM0505";"2015JJ00";"     210";"     1.8"
"233685";"5020000";"GM0498";"2015JJ00";"      20";"       ."
"233693";"5020000";"GM1719";"2015JJ00";"      20";"       ."
"233701";"5020000";"GM0303";"2015JJ00";"      45";"       ."
"233709";"5020000";"GM0225";"2015JJ00";"      15";"       ."
"233717";"5020000";"GM0226";"2015JJ00";"      15";"       ."
"233725";"5020000";"GM1711";"2015JJ00";"      45";"       ."
"233733";"5020000";"GM0385";"2015JJ00";"      20";"       ."
"233741";"5020000";"GM0228";"2015JJ00";"     105";"     1.0"
"233749";"5020000";"GM0317";"2015JJ00";"      15";"       ."
"233757";"5020000";"GM1651";"2015JJ00";"      15";"       ."
"233765";"5020000";"GM0770";"2015JJ00";"      15";"       ."
"233773";"5020000";"GM0905";"2015JJ00";"";""
"233781";"5020000";"GM1903";"2015JJ00";"      35";"       ."
"233789";"5020000";"GM0772";"2015JJ00";"     505";"     2.3"
"233797";"5020000";"GM0230";"2015JJ00";"      40";"       ."
"233805";"5020000";"GM0114";"2015JJ00";"     125";"     1.2"
"233813";"5020000";"GM0388";"2015JJ00";"      20";"       ."
"233821";"5020000";"GM0153";"2015JJ00";"     130";"     0.8"
"233829";"5020000";"GM0232";"2015JJ00";"      30";"       ."
"233837";"5020000";"GM0233";"2015JJ00";"      60";"       ."
"233845";"5020000";"GM0777";"2015JJ00";"      20";"       ."
"233853";"5020000";"GM1722";"2015JJ00";"      10";"       ."
"233861";"5020000";"GM0070";"2015JJ00";"      30";"       ."
"233869";"5020000";"GM1921";"2015JJ00";"      95";"       ."
"233877";"5020000";"GM1940";"2015JJ00";"";""
"233885";"5020000";"GM0653";"2015JJ00";"";""
"233893";"5020000";"GM0779";"2015JJ00";"      20";"       ."
"233901";"5020000";"GM0236";"2015JJ00";"      45";"       ."
"233909";"5020000";"GM1771";"2015JJ00";"      40";"       ."
"233917";"5020000";"GM1652";"2015JJ00";"      35";"       ."
"233925";"5020000";"GM0907";"2015JJ00";"      15";"       ."
"233933";"5020000";"GM0689";"2015JJ00";"      15";"       ."
"233941";"5020000";"GM0784";"2015JJ00";"      20";"       ."
"233949";"5020000";"GM0511";"2015JJ00";"";""
"233957";"5020000";"GM1924";"2015JJ00";"      55";"       ."
"233965";"5020000";"GM0664";"2015JJ00";"     100";"     2.7"
"233973";"5020000";"GM0785";"2015JJ00";"      10";"       ."
"233981";"5020000";"GM1942";"2015JJ00";"";""
"233989";"5020000";"GM0512";"2015JJ00";"      80";"       ."
"233997";"5020000";"GM0513";"2015JJ00";"     105";"     1.4"
"234005";"5020000";"GM0693";"2015JJ00";"";""
"234013";"5020000";"GM0365";"2015JJ00";"";""
"234021";"5020000";"GM0786";"2015JJ00";"      15";"       ."
"234029";"5020000";"GM0518";"2015JJ00";"    1910";"     3.7"
"234037";"5020000";"GM0241";"2015JJ00";"      30";"       ."
"234045";"5020000";"GM0014";"2015JJ00";"     300";"     1.5"
"234053";"5020000";"GM0015";"2015JJ00";"      10";"       ."
"234061";"5020000";"GM1729";"2015JJ00";"      15";"       ."
"234069";"5020000";"GM0158";"2015JJ00";"      15";"       ."
"234077";"5020000";"GM0788";"2015JJ00";"      25";"       ."
"234085";"5020000";"GM0392";"2015JJ00";"     245";"     1.6"
"234093";"5020000";"GM0393";"2015JJ00";"      15";"       ."
"234101";"5020000";"GM0394";"2015JJ00";"     260";"     1.8"
"234109";"5020000";"GM1655";"2015JJ00";"      25";"       ."
"234117";"5020000";"GM0160";"2015JJ00";"      60";"       ."
"234125";"5020000";"GM0243";"2015JJ00";"      80";"       ."
"234133";"5020000";"GM0523";"2015JJ00";"      20";"       ."
"234141";"5020000";"GM0017";"2015JJ00";"      15";"       ."
"234149";"5020000";"GM0395";"2015JJ00";"";""
"234157";"5020000";"GM0072";"2015JJ00";"      20";"       ."
"234165";"5020000";"GM0244";"2015JJ00";"      10";"       ."
"234173";"5020000";"GM0396";"2015JJ00";"      50";"       ."
"234181";"5020000";"GM0397";"2015JJ00";"      40";"       ."
"234189";"5020000";"GM0246";"2015JJ00";"      20";"       ."
"234197";"5020000";"GM0074";"2015JJ00";"      70";"       ."
"234205";"5020000";"GM0398";"2015JJ00";"     100";"     1.8"
"234213";"5020000";"GM0917";"2015JJ00";"     140";"     1.6"
"234221";"5020000";"GM1658";"2015JJ00";"      20";"       ."
"234229";"5020000";"GM0399";"2015JJ00";"      20";"       ."
"234237";"5020000";"GM0400";"2015JJ00";"     125";"     2.2"
"234245";"5020000";"GM0163";"2015JJ00";"      20";"       ."
"234253";"5020000";"GM0530";"2015JJ00";"      60";"       ."
"234261";"5020000";"GM0794";"2015JJ00";"     125";"     1.4"
"234269";"5020000";"GM0531";"2015JJ00";"      50";"       ."
"234277";"5020000";"GM0164";"2015JJ00";"      65";"       ."
"234285";"5020000";"GM0796";"2015JJ00";"     345";"     2.3"
"234293";"5020000";"GM0252";"2015JJ00";"      15";"       ."
"234301";"5020000";"GM0797";"2015JJ00";"      50";"       ."
"234309";"5020000";"GM0534";"2015JJ00";"      35";"       ."
"234317";"5020000";"GM0798";"2015JJ00";"      10";"       ."
"234325";"5020000";"GM0402";"2015JJ00";"      95";"       ."
"234333";"5020000";"GM1735";"2015JJ00";"      25";"       ."
"234341";"5020000";"GM1911";"2015JJ00";"      65";"       ."
"234349";"5020000";"GM0118";"2015JJ00";"      65";"       ."
"234357";"5020000";"GM0018";"2015JJ00";"      30";"       ."
"234365";"5020000";"GM0405";"2015JJ00";"     130";"     1.8"
"234373";"5020000";"GM1507";"2015JJ00";"      40";"       ."
"234381";"5020000";"GM0321";"2015JJ00";"      50";"       ."
"234389";"5020000";"GM0406";"2015JJ00";"      25";"       ."
"234397";"5020000";"GM0677";"2015JJ00";"      80";"       ."
"234405";"5020000";"GM0353";"2015JJ00";"      30";"       ."
"234413";"5020000";"GM1884";"2015JJ00";"      55";"       ."
"234421";"5020000";"GM0166";"2015JJ00";"      65";"       ."
"234429";"5020000";"GM0678";"2015JJ00";"      15";"       ."
"234437";"5020000";"GM0537";"2015JJ00";"     135";"     2.2"
"234445";"5020000";"GM0928";"2015JJ00";"      45";"       ."
