GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_SPECIALISTISCHE_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_MDZ;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_GENERALISTISCHE_BASIS_GGZ;KOSTEN_LANGDURIGE_GGZ;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_GERIATRISCHE_REVALIDATIEZORG;KOSTEN_VERPLEGING_EN_VERZORGING;KOSTEN_OVERIG
M;70 t/m 74 jaar;MILL EN SINT HUBERT;271;267.77;821350.11;171187.47;76987.68;22661.76;12701.17;28073.05;10374.48;71522.06;18836.69;16022.06;1701.18;4838.91;21139.87;0.00;0.00;2846.40;0.00;1239.39;0.00;10908.00;62592.47;3247.71
M;75 t/m 79 jaar;MILL EN SINT HUBERT;199;194.28;954985.86;172979.36;25685.01;19403.84;14120.89;26923.70;10137.30;66125.11;17683.91;12617.76;2441.50;3611.73;30026.13;0.00;0.00;0.00;0.00;70.50;0.00;82477.23;88161.56;6594.26
M;80 t/m 84 jaar;MILL EN SINT HUBERT;132;126.94;518423.59;114514.48;0.00;12843.42;12244.73;13903.00;13555.09;68989.58;4839.32;9527.00;875.84;3890.35;27335.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;198468.22;2225.26
M;85 t/m 89 jaar;MILL EN SINT HUBERT;70;66.80;211122.00;68426.93;309.76;6756.98;7177.76;11329.69;7821.19;24688.07;1132.19;6396.03;903.58;0.00;16034.22;0.00;0.00;0.00;0.00;0.00;0.00;47389.27;121276.95;843.14
M;90+;MILL EN SINT HUBERT;24;21.47;41234.48;19546.03;0.00;2088.99;2341.36;1790.60;1900.42;11383.21;526.15;2418.18;180.80;203.06;2872.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;76435.47;0.00
V; 0 t/m  4 jaar;MILL EN SINT HUBERT;179;164.99;124683.31;18136.07;0.00;9292.50;3891.64;26.72;8836.94;4448.50;5501.58;4533.86;13416.22;0.00;1871.75;0.00;0.00;0.00;0.00;0.00;3.60;0.00;0.00;3580.10
V; 5 t/m  9 jaar;MILL EN SINT HUBERT;277;276.50;76057.00;13746.93;0.00;16297.03;6000.02;0.00;7529.58;8823.56;34659.72;6437.03;19770.18;0.00;728.70;0.00;0.00;0.00;0.00;102.43;3.60;0.00;18467.07;590.65
V;10 t/m 14 jaar;MILL EN SINT HUBERT;333;331.53;105187.48;18722.39;0.00;19366.75;5634.90;0.00;10147.10;2793.22;41538.37;15030.42;8279.46;2703.00;759.18;0.00;0.00;0.00;0.00;0.00;1.80;0.00;54.09;21303.56
V;15 t/m 19 jaar;MILL EN SINT HUBERT;340;338.06;110773.27;23752.09;15524.22;19735.50;10732.24;241.44;11876.21;12522.34;35148.46;12833.76;3815.32;0.00;782.04;0.00;0.00;9864.24;0.00;876.87;1.80;0.00;0.00;0.00
V;20 t/m 24 jaar;MILL EN SINT HUBERT;298;295.50;189354.64;23057.85;33232.92;17448.82;11148.69;218.50;10312.77;4690.38;229.38;825.00;1202.27;439.92;1442.16;5578.07;5434.49;10097.70;0.00;11074.60;1.80;0.00;0.00;0.00
V;25 t/m 29 jaar;MILL EN SINT HUBERT;204;202.50;262340.42;15017.33;22897.20;11667.17;8861.32;55.92;9004.29;10488.43;791.91;1710.00;1544.24;0.00;1845.08;36647.11;28543.29;6429.10;0.00;142.67;0.00;0.00;366.61;873.02
V;30 t/m 34 jaar;MILL EN SINT HUBERT;209;208.15;275657.66;63198.77;146280.36;12198.25;10985.16;297.48;8350.33;13049.36;607.83;470.04;1364.92;844.81;6457.31;60057.35;37933.57;7968.43;0.00;6248.33;1.80;0.00;1101.98;243.92
V;35 t/m 39 jaar;MILL EN SINT HUBERT;263;261.57;220545.97;15933.97;41069.04;15249.78;10594.28;531.00;9892.21;6094.05;428.32;4105.76;1815.33;3897.08;3008.12;23101.28;12709.04;7507.95;6837.23;3010.91;9.00;0.00;59.06;1978.12
V;40 t/m 44 jaar;MILL EN SINT HUBERT;363;360.67;310422.98;42133.12;29247.32;21254.75;12696.78;2023.59;10387.72;16923.51;1814.70;5148.93;2110.20;1014.54;1928.90;8073.84;4051.42;8179.68;0.00;3084.47;1.80;0.00;702.07;16.01
V;45 t/m 49 jaar;MILL EN SINT HUBERT;428;426.99;502430.87;200018.40;48506.52;25193.00;16940.75;3623.06;11017.48;33184.19;10656.96;2699.35;2554.54;7680.77;2167.05;0.00;0.00;2814.83;0.00;1367.54;1.80;0.00;658.27;240.00
V;50 t/m 54 jaar;MILL EN SINT HUBERT;451;450.47;591288.60;102294.72;108868.72;26387.75;20380.58;9328.65;15668.54;32948.43;8364.28;22213.27;4177.71;4740.16;4786.55;0.00;0.00;7055.45;0.00;1602.90;1.80;0.00;10475.25;65.78
V;55 t/m 59 jaar;MILL EN SINT HUBERT;442;439.60;719772.07;110628.14;62673.87;25796.03;19325.50;9405.96;13582.97;43035.89;12992.52;12444.71;3064.45;1487.92;8203.33;0.00;0.00;2314.29;0.00;772.37;5.40;0.00;16507.55;361.42
V;60 t/m 64 jaar;MILL EN SINT HUBERT;379;377.80;734033.46;120174.71;31227.48;22228.25;19747.85;16593.46;11319.50;38288.34;36055.62;11860.74;2108.44;1129.24;9460.68;0.00;0.00;5222.28;0.00;2361.82;1.80;0.00;49819.67;465.10
V;65 t/m 69 jaar;MILL EN SINT HUBERT;341;341.00;537361.06;106348.81;49350.28;27843.66;18446.12;21174.44;10992.30;58201.87;25352.91;10007.77;3401.15;1251.58;13522.34;0.00;0.00;3060.73;0.00;378.00;0.00;24610.12;35122.07;490.40
V;70 t/m 74 jaar;MILL EN SINT HUBERT;288;286.98;504383.57;159732.67;18670.63;24357.10;19400.50;25738.00;9575.54;70238.87;31460.02;10322.31;1825.61;153.32;11435.30;0.00;0.00;1266.31;0.00;347.75;0.00;0.00;108128.25;3565.26
V;75 t/m 79 jaar;MILL EN SINT HUBERT;187;184.09;433420.27;113754.29;25457.13;18467.69;13341.08;20787.12;10097.87;55749.25;18035.17;3980.56;1634.72;7693.22;19871.04;0.00;0.00;0.00;0.00;43.47;0.00;20032.40;115390.22;7404.86
V;80 t/m 84 jaar;MILL EN SINT HUBERT;178;174.94;472772.23;111416.45;8136.48;17047.19;14287.89;18022.76;11843.15;54025.57;15268.55;2511.80;683.35;667.42;17684.99;0.00;0.00;0.00;0.00;0.00;0.00;33971.83;166258.31;900.43
V;85 t/m 89 jaar;MILL EN SINT HUBERT;120;116.33;205075.08;94148.47;1292.25;11167.07;9550.76;13229.45;8311.99;43099.32;4193.73;610.13;2368.23;26.00;18925.22;0.00;0.00;0.00;0.00;0.00;0.00;35280.20;293895.31;302.72
V;90+;MILL EN SINT HUBERT;63;52.17;151874.20;38986.61;322.67;5029.05;6540.41;7313.97;7411.88;30942.05;1017.97;3981.16;938.14;472.24;12385.03;0.00;0.00;0.00;0.00;0.00;0.00;28446.39;216750.60;235.00
M; 0 t/m  4 jaar;MOERDIJK;923;828.86;1182626.45;98478.44;0.00;45611.92;27389.68;20.22;54116.91;60974.12;21082.18;40959.75;36991.73;20197.01;10256.92;0.00;0.00;0.00;0.00;1438.36;4.05;0.00;178829.87;112309.42
M; 5 t/m  9 jaar;MOERDIJK;999;991.25;404931.40;47066.28;0.00;56522.00;20132.70;1.20;31757.98;35306.69;116195.00;47588.60;93130.83;2975.38;5616.19;0.00;0.00;0.00;0.00;1166.33;12.60;0.00;30411.76;41154.46
M;10 t/m 14 jaar;MOERDIJK;1153;1148.81;408232.24;79209.64;0.00;65150.61;20811.78;18.69;33370.16;47548.59;147311.93;38776.80;28082.35;2781.54;7394.40;0.00;0.00;0.00;0.00;3727.43;21.60;0.00;10847.19;48223.20
M;15 t/m 19 jaar;MOERDIJK;1154;1144.44;689003.31;65768.96;17643.96;65106.50;20968.70;4103.91;35703.12;59688.16;104805.69;36370.54;4633.35;11779.93;11427.68;0.00;0.00;5227.76;0.00;2631.73;9.45;0.00;6189.96;736.76
M;20 t/m 24 jaar;MOERDIJK;1012;964.47;307022.51;54658.93;128555.08;52988.01;17801.99;3404.92;29502.99;29495.55;5105.76;5671.75;1052.92;2108.67;11851.39;0.00;0.00;9389.07;33196.02;2553.82;5.40;0.00;872.92;13.35
M;25 t/m 29 jaar;MOERDIJK;1013;943.40;303668.01;119994.11;214537.72;49232.23;17949.44;4409.80;27986.39;20102.41;1379.11;6012.65;1525.48;2480.06;8824.18;0.00;0.00;10096.60;0.00;2588.95;7.20;0.00;121.41;672.51
M;30 t/m 34 jaar;MOERDIJK;1023;965.34;357326.64;118334.27;188295.11;50415.50;21520.41;5790.19;27092.29;34449.30;8162.01;4901.40;1295.03;17596.33;17565.89;0.00;0.00;10410.95;0.00;629.75;5.40;0.00;29046.23;2055.63
M;35 t/m 39 jaar;MOERDIJK;992;950.10;501327.17;252818.89;76769.08;51197.25;19827.82;6184.03;26111.79;23213.92;8045.51;5370.00;1108.68;1265.14;10899.97;0.00;0.00;13022.18;0.00;2629.78;22.95;5469.45;2423.04;2208.94
M;40 t/m 44 jaar;MOERDIJK;1219;1193.56;1192782.99;161423.56;91173.88;66661.67;28620.11;9512.47;33009.64;42863.77;11414.44;10190.55;1503.69;2065.95;20687.17;0.00;0.00;11075.52;0.00;4459.26;12.60;12125.00;1658.08;976.83
M;45 t/m 49 jaar;MOERDIJK;1647;1616.15;1480025.60;395846.83;173479.65;90152.00;43572.32;29048.36;47956.52;86545.31;21844.36;17235.90;3000.03;3981.47;32488.43;0.00;0.00;15208.28;0.00;6484.38;19.80;0.00;19318.50;1940.61
M;50 t/m 54 jaar;MOERDIJK;1528;1520.02;1570104.45;330565.39;173092.24;86066.11;45806.02;46253.85;44442.23;120747.72;52375.80;18449.40;2246.45;11820.07;39598.24;0.00;0.00;16765.27;0.00;12185.29;14.40;23492.02;56156.18;10035.28
M;55 t/m 59 jaar;MOERDIJK;1394;1386.16;1847785.62;527493.44;88773.70;77599.61;48988.36;60178.40;42992.55;126298.56;69321.20;50057.46;5184.42;10821.48;40326.78;0.00;0.00;11061.23;0.00;6171.41;10.80;22147.60;50652.94;12716.68
M;60 t/m 64 jaar;MOERDIJK;1245;1236.93;2813918.03;488881.45;58184.21;70023.17;52412.03;85727.67;43140.47;189329.65;89678.68;59251.04;4030.36;19645.86;60575.91;0.00;0.00;6924.86;0.00;97860.22;5.40;10442.00;75353.03;3525.45
M;65 t/m 69 jaar;MOERDIJK;1356;1348.37;2855184.27;598793.29;93591.95;110841.34;59457.89;114550.14;45352.22;183260.42;116149.83;58075.60;5318.28;35165.92;56155.27;0.00;0.00;695.87;0.00;35857.62;3.60;51224.46;67436.10;4559.73
M;70 t/m 74 jaar;MOERDIJK;949;932.12;2581276.42;551614.68;21559.78;79573.68;48974.99;103041.41;42179.92;141399.10;70018.22;56740.19;4691.50;59430.40;79031.25;0.00;0.00;3378.29;0.00;22697.80;1.80;89468.74;154491.33;1878.06
M;75 t/m 79 jaar;MOERDIJK;626;612.72;2308107.82;461544.82;20449.83;60577.78;39867.48;72891.37;32920.11;218864.08;30442.15;42261.98;5746.05;25664.44;68677.41;0.00;0.00;1787.04;0.00;4638.73;0.00;165738.47;282945.19;636.10
M;80 t/m 84 jaar;MOERDIJK;383;368.58;1236681.40;335264.34;29613.46;36857.21;34144.25;48449.05;26939.31;121514.23;33474.46;16586.96;8098.24;19409.74;64267.16;0.00;0.00;1091.17;0.00;850.95;0.00;168678.20;313727.20;651.48
M;85 t/m 89 jaar;MOERDIJK;225;207.04;623165.48;198857.32;901.62;19780.93;26281.06;21533.23;21847.33;85078.63;8222.92;17228.66;5601.79;607.10;50771.89;0.00;0.00;0.00;0.00;133.00;0.45;132833.90;424097.47;3702.20
M;90+;MOERDIJK;82;72.30;246563.50;74022.15;7082.68;6911.72;11232.20;6554.04;13551.70;55083.15;3294.32;4266.50;651.90;3119.18;21437.00;0.00;0.00;0.00;0.00;0.00;0.00;55708.55;250423.90;32.03
V; 0 t/m  4 jaar;MOERDIJK;828;748.23;941470.90;53588.15;0.00;40931.25;22672.02;51.10;41762.13;18140.77;15225.18;32979.97;24246.85;2142.44;6322.03;0.00;0.00;0.00;0.00;2623.08;11.25;0.00;0.00;3136.23
V; 5 t/m  9 jaar;MOERDIJK;989;981.26;382977.52;38930.13;0.00;55918.75;20329.22;0.40;29741.14;38215.75;104138.73;30591.59;38214.22;877.05;2149.88;0.00;0.00;0.00;0.00;12356.25;12.60;0.00;33563.58;4210.62
V;10 t/m 14 jaar;MOERDIJK;1057;1054.77;256777.54;75102.63;0.00;60003.00;21277.01;541.80;30614.35;34701.24;135564.34;48121.26;18159.22;462.58;6805.95;0.00;0.00;0.00;0.00;6764.85;16.20;0.00;27406.00;9003.40
V;15 t/m 19 jaar;MOERDIJK;1031;1025.15;381506.43;89264.89;113208.72;58328.70;37986.57;3319.60;33067.54;23755.81;105617.66;54316.04;9305.66;1636.89;9655.98;2666.31;2211.72;1860.67;0.00;2089.19;13.95;0.00;8511.84;12394.58
V;20 t/m 24 jaar;MOERDIJK;840;809.07;542708.15;90090.88;262496.27;44584.35;35299.06;5748.51;32143.06;24246.97;4858.45;4930.66;5072.01;4481.62;7619.02;37423.20;36226.08;25214.06;0.00;5768.42;7.20;0.00;146.88;474.87
V;25 t/m 29 jaar;MOERDIJK;972;934.61;1075325.15;113980.98;219386.58;51320.18;41748.97;5142.36;34724.20;34525.13;19140.35;14817.83;4663.34;4703.55;17679.25;212761.87;172289.27;21401.11;0.00;31074.51;1.35;0.00;3280.71;1925.53
V;30 t/m 34 jaar;MOERDIJK;929;906.44;953492.59;130595.58;225329.98;50256.53;38082.97;8821.90;31049.10;31671.27;2773.99;17790.11;5418.00;8866.63;11200.96;221821.93;162520.63;34297.87;0.00;3405.61;8.55;0.00;367.20;786.28
V;35 t/m 39 jaar;MOERDIJK;1028;1013.39;1122189.55;149796.54;167284.53;57190.67;43419.09;11029.75;30326.18;24874.37;8358.65;11191.58;4754.05;14823.00;11962.07;91942.14;71778.38;17783.43;0.00;28749.67;17.10;0.00;20937.19;924.71
V;40 t/m 44 jaar;MOERDIJK;1300;1284.80;1097081.25;244310.80;174416.43;72232.25;54702.01;13397.90;38046.75;68714.35;11206.91;28072.02;6158.71;9638.30;12519.10;14047.95;10428.50;20101.31;0.00;7313.06;14.40;0.00;25652.12;1113.92
V;45 t/m 49 jaar;MOERDIJK;1556;1542.85;1698280.95;401860.49;186901.55;87423.25;70977.40;30514.70;44106.64;81519.27;34936.19;45645.90;6257.13;3995.30;24866.20;0.00;0.00;22474.06;0.00;4274.24;16.20;5590.14;13301.04;5232.53
V;50 t/m 54 jaar;MOERDIJK;1495;1489.16;1981043.06;425641.64;167580.34;84266.61;74345.93;51079.65;48615.41;119282.65;44656.73;58681.32;7085.55;32666.04;29604.16;0.00;204.61;20118.73;0.00;40621.42;9.00;6233.12;33631.42;14551.35
V;55 t/m 59 jaar;MOERDIJK;1379;1371.14;1632424.01;603281.06;85661.14;77083.50;71083.84;59054.74;45032.99;160158.09;103893.22;80031.54;12843.70;18955.91;34289.77;0.00;0.00;19420.84;0.00;37760.87;5.40;29200.00;220090.22;6500.52
V;60 t/m 64 jaar;MOERDIJK;1210;1202.75;2327048.08;529780.83;156596.85;68813.67;66765.43;64387.21;47472.30;158356.64;83450.62;75526.50;8390.90;40290.29;30785.26;0.00;0.00;6536.25;0.00;4688.60;5.40;103632.84;91694.59;3224.80
V;65 t/m 69 jaar;MOERDIJK;1337;1331.49;2941531.88;592655.61;65303.08;108759.52;75537.62;88364.95;50755.47;218344.81;115612.89;76329.44;8509.37;33019.70;60005.50;0.00;0.00;6435.35;0.00;41728.39;5.40;113960.55;216803.70;8197.78
V;70 t/m 74 jaar;MOERDIJK;911;904.12;1916726.14;452031.15;55432.87;76912.64;56618.12;80618.39;35348.23;156757.87;82772.56;51184.13;6209.76;21262.09;53548.19;0.00;0.00;5813.70;0.00;18116.16;1.80;120233.01;156301.03;1431.49
V;75 t/m 79 jaar;MOERDIJK;730;718.55;2037275.75;498497.93;51826.38;70380.98;61131.84;79599.50;34109.65;177194.72;59696.15;52730.94;11163.29;43400.27;76687.09;0.00;0.00;2222.22;0.00;3792.46;1.80;221055.53;481731.75;8216.04
V;80 t/m 84 jaar;MOERDIJK;537;521.76;1324865.75;398694.23;73404.92;51559.16;53307.29;50821.43;30022.93;191947.53;36150.24;31941.05;8098.59;23657.37;61489.57;0.00;0.00;0.00;0.00;1217.08;0.00;261881.03;724199.91;1779.90
V;85 t/m 89 jaar;MOERDIJK;359;337.19;799967.95;291321.70;39179.35;30973.79;40368.26;29303.11;25089.93;150821.42;20022.06;19440.57;3933.12;3482.88;52009.84;0.00;0.00;0.00;0.00;259.11;0.00;191370.39;811489.09;1336.67
V;90+;MOERDIJK;239;205.71;336137.31;168572.32;3706.38;17305.09;28977.72;12611.65;22626.23;129715.00;3522.02;9594.50;4145.05;173.94;55770.36;0.00;0.00;0.00;0.00;0.00;0.00;73147.00;894382.27;151.28
M; 0 t/m  4 jaar;MOLENWAARD;906;815.04;996423.35;70203.63;0.00;45647.95;20100.69;116.52;36723.27;13248.08;19284.75;43202.69;23687.94;0.00;11083.43;0.00;0.00;0.00;0.00;681.20;12.15;0.00;0.00;25090.46
M; 5 t/m  9 jaar;MOLENWAARD;1054;1051.37;291734.99;87040.32;0.00;61694.34;18165.42;35.44;29428.64;49808.44;120252.74;45051.65;52542.73;740.00;5093.28;0.00;0.00;0.00;0.00;2743.44;16.20;0.00;55369.54;18459.03
M;10 t/m 14 jaar;MOLENWAARD;1133;1130.85;299900.32;73389.60;0.00;66658.53;17213.87;9.15;26692.37;64232.29;166613.00;27590.99;14728.89;0.00;6907.88;0.00;0.00;0.00;0.00;1152.03;10.80;0.00;63575.08;7486.69
M;15 t/m 19 jaar;MOLENWAARD;1225;1217.77;542441.86;94205.37;52834.87;71493.25;20571.11;13.12;34186.36;50257.00;160502.99;29689.29;6268.06;1217.40;19778.32;0.00;0.00;1045.38;0.00;1239.82;23.40;0.00;49078.11;601.73
M;20 t/m 24 jaar;MOLENWAARD;1054;1045.12;332589.65;76481.67;177554.26;61286.25;20824.93;2376.11;30647.45;45043.19;5896.64;5939.58;2317.13;0.00;10386.93;0.00;0.00;3683.38;0.00;1617.61;16.20;0.00;10783.08;186.58
M;25 t/m 29 jaar;MOLENWAARD;807;799.47;229821.25;55212.27;54510.67;46329.75;14057.86;322.93;21086.23;34870.88;2883.32;7385.74;289.94;0.00;5458.10;0.00;0.00;12252.52;0.00;2078.12;13.50;0.00;213.15;0.00
M;30 t/m 34 jaar;MOLENWAARD;749;745.56;795469.58;63220.80;118962.42;43448.59;15740.36;691.71;21323.49;13718.07;2872.33;3988.65;59.40;4561.12;4866.56;0.00;0.00;7922.44;0.00;368.28;9.00;0.00;3111.99;3483.08
M;35 t/m 39 jaar;MOLENWAARD;728;723.34;420931.78;56074.54;148393.36;41986.70;15028.84;1164.67;18555.34;5612.94;2767.15;3834.90;132.95;686.68;8867.26;0.00;0.00;12200.89;0.00;7239.59;14.40;0.00;0.00;304.32
M;40 t/m 44 jaar;MOLENWAARD;906;899.04;471497.13;145415.25;192036.20;52546.06;20201.59;4374.74;25150.62;25927.73;9281.36;10046.73;471.04;460.38;10677.03;0.00;0.00;7644.03;0.00;3959.67;10.80;0.00;1041.96;349.68
M;45 t/m 49 jaar;MOLENWAARD;1018;1014.18;562584.89;112674.71;71625.22;59563.78;26687.76;10830.69;26907.03;40118.18;8693.69;6964.72;1121.12;29.48;15905.62;0.00;0.00;5158.83;0.00;1481.27;9.00;35265.50;7807.38;2027.30
M;50 t/m 54 jaar;MOLENWAARD;1055;1051.80;942523.86;164430.89;52735.43;61515.70;29321.53;20792.84;31064.71;53467.70;12723.64;11090.71;845.64;349.09;22020.50;0.00;0.00;10353.00;0.00;20496.43;12.60;0.00;12279.51;355.44
M;55 t/m 59 jaar;MOLENWAARD;918;916.24;1654882.16;321727.66;135177.52;53916.17;34397.51;45262.95;33981.37;92733.35;27911.89;16811.49;2968.56;1616.11;40051.87;0.00;0.00;12871.86;0.00;3452.37;3.60;0.00;58808.80;1161.18
M;60 t/m 64 jaar;MOLENWAARD;818;814.77;1360489.12;289687.28;47812.50;48027.64;36182.35;55687.28;25452.68;80559.83;23330.48;21973.00;1948.43;14821.53;36612.79;0.00;0.00;5458.34;0.00;29754.21;5.40;12845.81;47990.94;1803.86
M;65 t/m 69 jaar;MOLENWAARD;873;866.66;1792933.13;325994.05;81327.49;71962.22;40012.95;76969.87;31321.73;161801.00;31692.39;24014.09;4128.22;13493.91;49918.99;0.00;0.00;4257.48;0.00;11752.73;9.00;77762.27;35290.43;1105.17
M;70 t/m 74 jaar;MOLENWAARD;601;594.45;1868686.74;289238.13;6896.19;50824.32;33639.80;61847.32;28906.31;135298.84;39449.37;11191.76;3442.03;25966.73;43681.65;0.00;0.00;2342.34;0.00;11433.51;0.00;29771.83;81885.82;798.84
M;75 t/m 79 jaar;MOLENWAARD;412;404.80;1102635.46;263394.71;16951.45;40343.95;32720.70;51768.28;26241.44;135248.08;15240.40;17386.19;2395.62;8489.26;40147.96;0.00;0.00;1184.70;0.00;11327.83;0.00;48380.26;180406.73;3250.41
M;80 t/m 84 jaar;MOLENWAARD;235;224.88;773339.33;180155.76;0.00;22617.83;22911.79;35359.41;18857.41;82098.11;10327.49;10141.43;1685.03;4875.98;39857.42;0.00;0.00;0.00;0.00;120.46;0.00;104198.32;235418.20;247.11
M;85 t/m 89 jaar;MOLENWAARD;150;141.16;437327.26;157718.25;2905.43;14287.66;20228.80;18056.35;14441.54;69062.88;1537.00;4236.84;2110.58;0.00;30566.26;0.00;0.00;0.00;0.00;4192.02;0.00;77111.20;277314.48;895.86
M;90+;MOLENWAARD;49;43.24;110288.90;39921.02;0.00;4152.19;7155.16;5041.92;4855.52;19650.98;1403.27;0.00;15.26;0.00;12772.71;0.00;0.00;0.00;0.00;0.00;0.00;5453.45;161696.95;0.00
V; 0 t/m  4 jaar;MOLENWAARD;867;781.77;529616.17;42574.12;0.00;43483.01;16091.83;93.90;32494.80;26900.70;14348.64;25478.09;12663.22;4504.05;6201.99;0.00;0.00;0.00;0.00;14412.60;10.80;0.00;6171.10;29564.77
V; 5 t/m  9 jaar;MOLENWAARD;921;913.65;287910.55;35878.65;0.00;53693.28;17035.14;45.01;24588.70;36231.79;114198.31;24362.62;37196.68;0.00;2495.65;0.00;0.00;0.00;0.00;1146.88;3.60;0.00;22008.22;8714.83
V;10 t/m 14 jaar;MOLENWAARD;1036;1027.42;255613.26;39659.00;0.00;60327.50;17311.61;36.60;23487.06;31430.31;143049.19;36273.03;11465.73;0.00;7815.65;0.00;0.00;0.00;0.00;1461.88;10.80;0.00;1252.31;3650.93
V;15 t/m 19 jaar;MOLENWAARD;1055;1053.55;520627.70;118704.66;243302.71;61890.94;33007.57;23.02;36004.70;41846.34;137967.64;31309.98;7937.94;77.84;21218.25;2231.15;2950.72;7803.27;0.00;5532.61;12.60;0.00;44639.26;349.80
V;20 t/m 24 jaar;MOLENWAARD;833;829.16;476723.65;73157.49;68421.21;48465.23;30847.95;175.03;24334.13;27055.68;3930.86;2649.12;2340.90;2736.71;8544.35;56445.58;68097.26;11896.51;0.00;2843.85;5.40;0.00;0.00;88.24
V;25 t/m 29 jaar;MOLENWAARD;795;788.90;762736.48;60760.73;134935.49;46198.65;33812.48;1208.11;25354.99;29531.81;3918.20;7067.56;2301.25;119.54;11148.61;253595.77;205936.87;19952.03;0.00;930.70;17.55;0.00;2484.72;245.17
V;30 t/m 34 jaar;MOLENWAARD;724;719.50;743364.08;101691.69;141903.69;41983.42;31428.83;941.82;21577.93;28848.27;1080.09;10659.83;2014.94;5594.23;11590.77;206251.89;161257.06;13373.54;0.00;4718.18;7.20;0.00;0.00;659.67
V;35 t/m 39 jaar;MOLENWAARD;746;743.18;688607.25;89963.34;80824.93;43648.53;33595.09;1722.80;23444.30;30508.80;4856.06;7257.17;3085.44;8541.52;9171.12;99212.82;72182.85;15039.90;0.00;1932.37;12.60;0.00;1290.30;438.16
V;40 t/m 44 jaar;MOLENWAARD;893;890.93;592593.98;129908.89;234553.66;52295.31;35968.67;4100.84;25335.41;25164.03;974.70;7941.49;1874.73;0.00;6316.34;16270.17;8819.33;13789.73;0.00;1594.46;12.60;0.00;73.08;1150.60
V;45 t/m 49 jaar;MOLENWAARD;1043;1039.06;772458.93;249812.70;146849.16;61045.34;47444.62;10967.06;33006.70;59544.16;11354.53;15025.57;2798.10;1859.00;10685.67;6095.40;3223.93;14487.14;0.00;6581.75;14.40;0.00;139914.89;2920.66
V;50 t/m 54 jaar;MOLENWAARD;1026;1025.65;1044989.25;192195.25;103352.79;60452.06;44495.46;21464.08;30740.56;72401.91;9862.26;22904.38;2944.87;30269.08;11959.92;0.00;0.00;13289.19;0.00;7708.75;12.60;0.00;23017.03;752.49
V;55 t/m 59 jaar;MOLENWAARD;876;874.40;966518.97;230993.58;28179.78;51433.25;39880.34;36603.30;27082.41;60653.87;13124.25;18297.83;4832.68;16524.58;19481.48;0.00;0.00;5235.69;0.00;1711.81;12.60;0.00;23524.39;3290.88
V;60 t/m 64 jaar;MOLENWAARD;801;799.57;1202674.76;257636.04;23283.21;47088.56;41651.31;50205.10;28101.10;70915.15;14496.67;20419.57;2827.56;10748.85;15348.37;0.00;0.00;2566.10;0.00;1273.17;3.60;40863.22;31469.51;2453.21
V;65 t/m 69 jaar;MOLENWAARD;903;898.76;1440150.68;311398.67;36729.48;73625.26;55571.98;73579.47;30242.78;129302.03;23494.32;43056.98;2357.28;5119.16;23255.72;0.00;0.00;0.00;0.00;3379.64;0.00;18189.57;118015.88;1641.18
V;70 t/m 74 jaar;MOLENWAARD;618;611.57;1563031.99;385150.13;4134.25;52169.26;46972.35;60898.95;38485.51;114593.78;29781.60;35281.83;4725.07;6415.62;42076.72;0.00;0.00;4458.59;0.00;92071.56;1.80;56812.61;232585.15;9227.69
V;75 t/m 79 jaar;MOLENWAARD;419;416.30;849698.09;245670.88;16500.61;41131.40;37071.26;49133.28;24825.05;95087.00;20390.46;27975.27;1115.05;3301.06;36730.15;0.00;0.00;2186.76;0.00;3717.89;0.00;104399.24;327312.66;1443.27
V;80 t/m 84 jaar;MOLENWAARD;339;333.77;779047.21;245794.52;25197.72;33320.68;41319.03;40231.06;22354.77;121122.30;20444.68;6808.93;2477.09;709.31;37480.62;0.00;0.00;0.00;0.00;317.65;0.00;96219.49;618877.30;11464.45
V;85 t/m 89 jaar;MOLENWAARD;224;212.99;542322.09;197415.37;6672.48;20503.05;32155.28;24825.74;26188.98;128410.41;3362.74;10472.57;1243.44;246.20;32122.62;0.00;0.00;0.00;0.00;340.67;0.00;90636.21;656097.56;710.51
V;90+;MOLENWAARD;162;144.32;274881.90;127183.05;2441.84;12920.79;25660.06;12471.33;24401.29;109011.60;335.95;628.18;1014.60;210.32;28827.81;0.00;0.00;0.00;0.00;0.00;0.00;61692.50;626001.70;814.56
